date,company,offer,channel,segment,price,base_price,discount_rate,marketing_spend,competitor_price_index,holiday_flag,units_sold,unit_cost,fixed_cost,is_synthetic
2025-07-28,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,99.29,105.6,0.06,1111.27,0.98,1,1269,50.43,2640.0,True
2025-08-04,盛香珍X亙美質珍,分享派對包,event,年輕族群,105.22,124.8,0.157,1245.82,1.047,1,1557,58.13,3120.0,True
2025-08-11,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,119.43,144.0,0.171,1896.15,0.828,1,2203,67.15,3600.0,True
2025-08-18,盛香珍X亙美質珍,經典小泡芙,online,新客,86.4,86.4,0.0,534.31,1.112,1,1470,40.34,2160.0,True
2025-08-25,盛香珍X亙美質珍,限定風味小泡芙,store,新客,94.98,105.6,0.101,802.84,0.967,1,1706,50.69,2640.0,True
2025-09-01,盛香珍X亙美質珍,分享派對包,event,新客,99.68,124.8,0.201,1648.77,0.962,0,1745,61.9,3120.0,True
2025-09-08,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,115.95,144.0,0.195,1831.8,1.055,0,2188,72.87,3600.0,True
2025-09-15,盛香珍X亙美質珍,經典小泡芙,online,熟客,82.53,86.4,0.045,651.48,1.07,0,1176,41.27,2160.0,True
2025-09-22,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,105.32,105.6,0.003,938.19,0.934,0,1387,50.86,2640.0,True
2025-09-29,盛香珍X亙美質珍,分享派對包,event,熟客,111.35,124.8,0.108,1390.25,0.93,0,1542,60.57,3120.0,True
2025-10-06,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,132.68,144.0,0.079,1592.76,0.962,0,992,70.57,3600.0,True
2025-01-06,盛香珍X亙美質珍,經典小泡芙,online,親子,73.83,86.4,0.145,671.91,0.994,0,1328,39.7,2160.0,True
2025-01-13,盛香珍X亙美質珍,限定風味小泡芙,store,親子,95.41,105.6,0.097,791.5,1.023,0,1120,48.86,2640.0,True
2025-01-20,盛香珍X亙美質珍,分享派對包,event,親子,99.56,124.8,0.202,1384.59,0.929,0,1709,60.45,3120.0,True
2025-01-27,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,136.07,144.0,0.055,1917.91,0.996,0,1661,70.56,3600.0,True
2025-02-03,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,83.14,86.4,0.038,838.8,0.891,1,1323,43.09,2160.0,True
2025-02-10,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,90.47,105.6,0.143,1085.21,0.849,1,1510,50.1,2640.0,True
2025-02-17,盛香珍X亙美質珍,分享派對包,event,年輕族群,99.55,124.8,0.202,1462.19,0.949,1,2177,60.9,3120.0,True
2025-02-24,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,135.28,144.0,0.061,1727.31,0.901,1,1405,66.35,3600.0,True
2025-03-03,盛香珍X亙美質珍,經典小泡芙,online,新客,78.62,86.4,0.09,500.0,1.02,0,1391,41.32,2160.0,True
2025-03-10,盛香珍X亙美質珍,限定風味小泡芙,store,新客,85.22,105.6,0.193,1076.51,1.002,0,1493,50.16,2640.0,True
2025-03-17,盛香珍X亙美質珍,分享派對包,event,新客,113.84,124.8,0.088,1577.47,0.924,0,1548,58.79,3120.0,True
2025-03-24,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,128.76,144.0,0.106,1477.1,1.004,0,1623,71.21,3600.0,True
2025-03-31,盛香珍X亙美質珍,經典小泡芙,online,熟客,86.08,86.4,0.004,1040.53,0.968,0,1247,41.51,2160.0,True
2025-04-07,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,83.55,105.6,0.209,960.38,0.863,0,1809,48.21,2640.0,True
2025-04-14,盛香珍X亙美質珍,分享派對包,event,熟客,105.52,124.8,0.154,1248.36,0.957,0,1821,59.18,3120.0,True
2025-04-21,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,144.0,144.0,0.0,1961.51,1.103,0,1267,69.9,3600.0,True
2025-04-28,盛香珍X亙美質珍,經典小泡芙,online,親子,86.4,86.4,0.0,1021.07,0.928,0,967,41.0,2160.0,True
2025-05-05,盛香珍X亙美質珍,限定風味小泡芙,store,親子,93.86,105.6,0.111,1196.68,0.905,0,1492,50.8,2640.0,True
2025-05-12,盛香珍X亙美質珍,分享派對包,event,親子,100.6,124.8,0.194,1439.79,0.959,0,1849,60.18,3120.0,True
2025-05-19,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,131.77,144.0,0.085,1921.69,0.881,0,1231,67.8,3600.0,True
2025-05-26,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,86.4,86.4,0.0,587.91,0.856,0,1208,40.48,2160.0,True
2025-06-02,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,94.14,105.6,0.109,888.2,0.974,0,1122,50.81,2640.0,True
2025-06-09,盛香珍X亙美質珍,分享派對包,event,年輕族群,101.8,124.8,0.184,1295.75,0.893,0,1750,60.23,3120.0,True
2025-06-16,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,135.84,144.0,0.057,1813.42,1.062,0,1366,70.85,3600.0,True
2025-06-23,盛香珍X亙美質珍,經典小泡芙,online,新客,68.21,86.4,0.211,717.83,0.786,0,1945,42.55,2160.0,True
2025-06-30,盛香珍X亙美質珍,限定風味小泡芙,store,新客,105.6,105.6,0.0,1117.07,1.099,0,1158,49.43,2640.0,True
2025-07-07,盛香珍X亙美質珍,分享派對包,event,新客,118.87,124.8,0.047,1404.66,1.009,1,1323,61.6,3120.0,True
2025-07-14,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,123.37,144.0,0.143,1639.36,1.026,1,1647,70.6,3600.0,True
2025-07-21,盛香珍X亙美質珍,經典小泡芙,online,熟客,70.28,86.4,0.187,1003.27,0.862,1,2043,43.17,2160.0,True
2025-07-28,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,83.12,105.6,0.213,1344.39,0.935,1,2092,50.78,2640.0,True
2025-08-04,盛香珍X亙美質珍,分享派對包,event,熟客,118.2,124.8,0.053,1271.97,0.91,1,1105,59.36,3120.0,True
2025-08-11,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,123.7,144.0,0.141,1649.92,0.942,1,1970,68.61,3600.0,True
2025-08-18,盛香珍X亙美質珍,經典小泡芙,online,親子,76.29,86.4,0.117,695.68,0.906,1,1584,41.35,2160.0,True
2025-08-25,盛香珍X亙美質珍,限定風味小泡芙,store,親子,100.64,105.6,0.047,960.38,0.901,1,1407,52.6,2640.0,True
2025-09-01,盛香珍X亙美質珍,分享派對包,event,親子,124.8,124.8,0.0,1269.99,0.898,0,1108,61.22,3120.0,True
2025-09-08,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,144.0,144.0,0.0,1733.04,0.859,0,1008,67.78,3600.0,True
2025-09-15,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,69.52,86.4,0.195,913.48,0.952,0,1707,40.96,2160.0,True
2025-09-22,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,89.08,105.6,0.156,997.08,0.836,0,1603,49.25,2640.0,True
2025-09-29,盛香珍X亙美質珍,分享派對包,event,年輕族群,105.98,124.8,0.151,1434.45,0.903,0,1339,60.89,3120.0,True
2025-10-06,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,116.61,144.0,0.19,1486.2,0.824,0,2102,68.6,3600.0,True
2025-01-06,盛香珍X亙美質珍,經典小泡芙,online,新客,86.4,86.4,0.0,1001.87,0.977,0,1116,42.82,2160.0,True
2025-01-13,盛香珍X亙美質珍,限定風味小泡芙,store,新客,104.92,105.6,0.006,968.04,1.033,0,1256,50.25,2640.0,True
2025-01-20,盛香珍X亙美質珍,分享派對包,event,新客,124.8,124.8,0.0,1447.21,0.941,0,1260,60.98,3120.0,True
2025-01-27,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,144.0,144.0,0.0,1959.32,0.892,0,1536,70.26,3600.0,True
2025-02-03,盛香珍X亙美質珍,經典小泡芙,online,熟客,70.11,86.4,0.189,500.0,0.971,1,1921,42.48,2160.0,True
2025-02-10,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,99.57,105.6,0.057,1170.34,0.856,1,1316,50.74,2640.0,True
2025-02-17,盛香珍X亙美質珍,分享派對包,event,熟客,107.89,124.8,0.136,1146.2,0.928,1,1536,58.61,3120.0,True
2025-02-24,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,114.97,144.0,0.202,1653.27,0.858,1,2204,67.2,3600.0,True
2025-03-03,盛香珍X亙美質珍,經典小泡芙,online,親子,86.4,86.4,0.0,855.31,1.107,0,1289,42.09,2160.0,True
2025-03-10,盛香珍X亙美質珍,限定風味小泡芙,store,親子,85.92,105.6,0.186,1204.01,0.841,0,1679,50.58,2640.0,True
2025-03-17,盛香珍X亙美質珍,分享派對包,event,親子,117.63,124.8,0.057,1318.72,0.996,0,1351,60.08,3120.0,True
2025-03-24,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,115.45,144.0,0.198,1787.85,0.924,0,1944,69.46,3600.0,True
2025-03-31,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,81.21,86.4,0.06,500.0,0.971,0,1162,39.84,2160.0,True
2025-04-07,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,84.16,105.6,0.203,1386.33,0.957,0,1695,50.13,2640.0,True
2025-04-14,盛香珍X亙美質珍,分享派對包,event,年輕族群,100.45,124.8,0.195,1004.9,0.947,0,1700,64.09,3120.0,True
2025-04-21,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,121.95,144.0,0.153,1692.65,0.936,0,1919,71.39,3600.0,True
2025-04-28,盛香珍X亙美質珍,經典小泡芙,online,新客,67.2,86.4,0.222,763.02,0.986,0,1851,40.7,2160.0,True
2025-05-05,盛香珍X亙美質珍,限定風味小泡芙,store,新客,88.75,105.6,0.16,999.11,0.985,0,1295,51.06,2640.0,True
2025-05-12,盛香珍X亙美質珍,分享派對包,event,新客,107.29,124.8,0.14,1382.05,1.009,0,1679,58.44,3120.0,True
2025-05-19,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,144.0,144.0,0.0,1715.98,1.006,0,1256,67.66,3600.0,True
2025-05-26,盛香珍X亙美質珍,經典小泡芙,online,熟客,76.87,86.4,0.11,551.69,1.133,0,1470,41.0,2160.0,True
2025-06-02,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,94.47,105.6,0.105,1195.93,0.874,0,1394,50.81,2640.0,True
2025-06-09,盛香珍X亙美質珍,分享派對包,event,熟客,106.64,124.8,0.146,1248.06,1.1,0,1521,60.72,3120.0,True
2025-06-16,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,118.73,144.0,0.176,1926.51,0.899,0,1650,69.84,3600.0,True
2025-06-23,盛香珍X亙美質珍,經典小泡芙,online,親子,69.59,86.4,0.195,910.92,0.998,0,1696,40.86,2160.0,True
2025-06-30,盛香珍X亙美質珍,限定風味小泡芙,store,親子,104.84,105.6,0.007,795.23,0.913,0,1250,51.17,2640.0,True
2025-07-07,盛香珍X亙美質珍,分享派對包,event,親子,119.12,124.8,0.046,1602.8,1.01,1,1558,60.1,3120.0,True
2025-07-14,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,136.32,144.0,0.053,1556.55,0.833,1,1474,67.37,3600.0,True
2025-07-21,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,70.09,86.4,0.189,736.47,0.931,1,2035,40.92,2160.0,True
2025-07-28,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,89.73,105.6,0.15,1139.94,1.002,1,1924,50.37,2640.0,True
2025-08-04,盛香珍X亙美質珍,分享派對包,event,年輕族群,124.57,124.8,0.002,1272.47,0.871,1,1426,62.06,3120.0,True
2025-08-11,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,114.44,144.0,0.205,1790.11,1.089,1,2326,72.67,3600.0,True
2025-08-18,盛香珍X亙美質珍,經典小泡芙,online,新客,80.76,86.4,0.065,759.83,0.952,1,1391,43.94,2160.0,True
2025-08-25,盛香珍X亙美質珍,限定風味小泡芙,store,新客,83.77,105.6,0.207,1184.34,0.926,1,2227,53.45,2640.0,True
2025-09-01,盛香珍X亙美質珍,分享派對包,event,新客,106.06,124.8,0.15,1263.03,1.034,0,1330,60.22,3120.0,True
2025-09-08,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,116.41,144.0,0.192,1318.34,1.021,0,1881,70.64,3600.0,True
2025-09-15,盛香珍X亙美質珍,經典小泡芙,online,熟客,81.95,86.4,0.052,787.44,0.857,0,1163,40.6,2160.0,True
2025-09-22,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,99.05,105.6,0.062,1268.6,1.014,0,1414,53.48,2640.0,True
2025-09-29,盛香珍X亙美質珍,分享派對包,event,熟客,100.16,124.8,0.197,,1.099,0,1911,61.5,3120.0,True
2025-10-06,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,143.84,144.0,0.001,1799.26,0.889,0,1085,71.74,3600.0,True
2025-01-06,盛香珍X亙美質珍,經典小泡芙,online,親子,86.4,86.4,0.0,527.64,0.953,0,990,42.16,2160.0,True
2025-01-13,盛香珍X亙美質珍,限定風味小泡芙,store,親子,98.43,105.6,0.068,1161.62,0.937,0,1195,50.08,2640.0,True
2025-01-20,盛香珍X亙美質珍,分享派對包,event,親子,107.74,124.8,0.137,1530.42,0.932,0,1237,61.07,3120.0,True
2025-01-27,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,115.85,144.0,0.196,1833.9,0.9,0,1705,69.91,3600.0,True
2025-02-03,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,79.54,86.4,0.079,945.85,1.002,1,1496,39.7,2160.0,True
2025-02-10,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,94.39,105.6,0.106,853.7,0.839,1,1773,52.57,2640.0,True
2025-02-17,盛香珍X亙美質珍,分享派對包,event,年輕族群,124.09,124.8,0.006,1463.64,0.839,1,1435,60.72,3120.0,True
2025-02-24,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,138.17,144.0,0.04,1912.43,0.913,1,1624,67.72,3600.0,True
2025-03-03,盛香珍X亙美質珍,經典小泡芙,online,新客,76.27,86.4,0.117,500.0,1.033,0,1680,43.66,2160.0,True
2025-03-10,盛香珍X亙美質珍,限定風味小泡芙,store,新客,94.11,105.6,0.109,1070.22,0.867,0,1303,48.5,2640.0,True
2025-03-17,盛香珍X亙美質珍,分享派對包,event,新客,100.28,124.8,0.196,1330.98,1.082,0,1871,62.28,3120.0,True
2025-03-24,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,129.43,144.0,0.101,1662.96,0.93,0,1772,68.96,3600.0,True
2025-03-31,盛香珍X亙美質珍,經典小泡芙,online,熟客,77.85,86.4,0.099,933.61,0.954,0,1584,40.52,2160.0,True
2025-04-07,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,101.46,105.6,0.039,1202.97,0.97,0,1483,51.68,2640.0,True
2025-04-14,盛香珍X亙美質珍,分享派對包,event,熟客,111.33,124.8,0.108,1644.24,0.801,0,1680,59.38,3120.0,True
2025-04-21,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,129.42,144.0,0.101,1408.94,0.905,0,1441,68.91,3600.0,True
2025-04-28,盛香珍X亙美質珍,經典小泡芙,online,親子,68.4,86.4,0.208,981.88,0.807,0,1738,40.8,2160.0,True
2025-05-05,盛香珍X亙美質珍,限定風味小泡芙,store,親子,105.11,105.6,0.005,1299.38,0.978,0,1253,51.56,2640.0,True
2025-05-12,盛香珍X亙美質珍,分享派對包,event,親子,99.36,124.8,0.204,1155.2,0.969,0,1978,62.7,3120.0,True
2025-05-19,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,129.6,144.0,0.1,1716.76,0.906,0,1467,67.81,3600.0,True
2025-05-26,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,79.58,86.4,0.079,805.23,1.017,0,956,42.11,2160.0,True
2025-06-02,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,95.32,105.6,0.097,1244.39,0.91,0,1447,52.17,2640.0,True
2025-06-09,盛香珍X亙美質珍,分享派對包,event,年輕族群,113.13,124.8,0.094,1353.76,0.829,0,1658,60.27,3120.0,True
2025-06-16,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,126.2,144.0,0.124,1894.05,0.974,0,1690,65.1,3600.0,True
2025-06-23,盛香珍X亙美質珍,經典小泡芙,online,新客,86.4,86.4,0.0,896.54,1.032,0,1011,41.98,2160.0,True
2025-06-30,盛香珍X亙美質珍,限定風味小泡芙,store,新客,85.34,105.6,0.192,1031.81,1.027,0,1796,49.67,2640.0,True
2025-07-07,盛香珍X亙美質珍,分享派對包,event,新客,123.14,124.8,0.013,1600.33,0.965,1,1544,59.19,3120.0,True
2025-07-14,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,128.18,144.0,0.11,2090.96,0.923,1,1899,68.07,3600.0,True
2025-07-21,盛香珍X亙美質珍,經典小泡芙,online,熟客,73.99,86.4,0.144,636.49,1.059,1,2037,41.24,2160.0,True
2025-07-28,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,89.56,105.6,0.152,775.79,0.912,1,2018,50.23,2640.0,True
2025-08-04,盛香珍X亙美質珍,分享派對包,event,熟客,106.82,124.8,0.144,1617.49,0.947,1,1755,64.14,3120.0,True
2025-08-11,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,129.78,144.0,0.099,1589.7,0.949,1,1757,66.51,3600.0,True
2025-08-18,盛香珍X亙美質珍,經典小泡芙,online,親子,73.34,86.4,0.151,555.76,0.959,1,1667,43.44,2160.0,True
2025-08-25,盛香珍X亙美質珍,限定風味小泡芙,store,親子,105.6,105.6,0.0,1327.2,0.934,1,1264,51.31,2640.0,True
2025-09-01,盛香珍X亙美質珍,分享派對包,event,親子,101.26,124.8,0.189,1669.41,1.028,0,1709,61.72,3120.0,True
2025-09-08,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,122.09,144.0,0.152,1737.0,0.915,0,1735,67.83,3600.0,True
2025-09-15,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,71.14,86.4,0.177,1106.46,0.987,0,1628,39.9,2160.0,True
2025-09-22,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,104.27,105.6,0.013,1346.01,0.971,0,1356,52.85,2640.0,True
2025-09-29,盛香珍X亙美質珍,分享派對包,event,年輕族群,101.36,124.8,0.188,1455.23,0.859,0,1649,60.05,3120.0,True
2025-10-06,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,116.98,144.0,0.188,1802.75,1.011,0,1854,68.89,3600.0,True
2025-01-06,盛香珍X亙美質珍,經典小泡芙,online,新客,74.23,86.4,0.141,817.92,0.985,0,1464,41.27,2160.0,True
2025-01-13,盛香珍X亙美質珍,限定風味小泡芙,store,新客,90.98,105.6,0.138,1039.58,0.975,0,1515,51.39,2640.0,True
2025-01-20,盛香珍X亙美質珍,分享派對包,event,新客,105.39,124.8,0.156,1384.08,0.961,0,1877,59.28,3120.0,True
2025-01-27,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,124.32,144.0,0.137,1872.43,0.867,0,1740,69.88,3600.0,True
2025-02-03,盛香珍X亙美質珍,經典小泡芙,online,熟客,86.4,86.4,0.0,564.37,0.95,1,1264,39.84,2160.0,True
2025-02-10,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,104.49,105.6,0.01,1386.22,0.954,1,1333,50.76,2640.0,True
2025-02-17,盛香珍X亙美質珍,分享派對包,event,熟客,97.55,124.8,0.218,1612.11,0.836,1,1867,60.89,3120.0,True
2025-02-24,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,138.09,144.0,0.041,1686.94,0.925,1,1594,69.09,3600.0,True
2025-03-03,盛香珍X亙美質珍,經典小泡芙,online,親子,86.07,86.4,0.004,824.96,0.961,0,1280,41.41,2160.0,True
2025-03-10,盛香珍X亙美質珍,限定風味小泡芙,store,親子,99.9,105.6,0.054,1322.04,0.974,0,1228,51.81,2640.0,True
2025-03-17,盛香珍X亙美質珍,分享派對包,event,親子,117.58,124.8,0.058,978.99,1.127,0,1161,58.07,3120.0,True
2025-03-24,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,129.56,144.0,0.1,1585.98,0.976,0,1650,70.19,3600.0,True
2025-03-31,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,82.98,86.4,0.04,765.96,0.956,0,1529,42.44,2160.0,True
2025-04-07,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,84.23,105.6,0.202,1122.32,0.95,0,1656,50.87,2640.0,True
2025-04-14,盛香珍X亙美質珍,分享派對包,event,年輕族群,124.42,124.8,0.003,1507.38,0.873,0,1035,60.11,3120.0,True
2025-04-21,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,115.34,144.0,0.199,1769.03,0.962,0,2054,71.02,3600.0,True
2025-04-28,盛香珍X亙美質珍,經典小泡芙,online,新客,82.67,86.4,0.043,679.25,1.031,0,1332,40.5,2160.0,True
2025-05-05,盛香珍X亙美質珍,限定風味小泡芙,store,新客,91.3,105.6,0.135,873.36,0.971,0,1443,53.03,2640.0,True
2025-05-12,盛香珍X亙美質珍,分享派對包,event,新客,118.41,124.8,0.051,1770.92,0.956,0,1334,58.2,3120.0,True
2025-05-19,盛香珍X亙美質珍,跨界聯名禮盒,member,新客,122.08,144.0,0.152,1758.89,0.946,0,1763,69.42,3600.0,True
2025-05-26,盛香珍X亙美質珍,經典小泡芙,online,熟客,81.73,86.4,0.054,842.76,0.894,0,1552,39.42,2160.0,True
2025-06-02,盛香珍X亙美質珍,限定風味小泡芙,store,熟客,105.6,105.6,0.0,740.55,1.007,0,1083,50.86,2640.0,True
2025-06-09,盛香珍X亙美質珍,分享派對包,event,熟客,115.85,124.8,0.072,1615.04,0.935,0,1220,59.7,3120.0,True
2025-06-16,盛香珍X亙美質珍,跨界聯名禮盒,member,熟客,143.62,144.0,0.003,1766.47,0.944,0,1300,70.28,3600.0,True
2025-06-23,盛香珍X亙美質珍,經典小泡芙,online,親子,86.4,86.4,0.0,536.62,1.015,0,1149,42.09,2160.0,True
2025-06-30,盛香珍X亙美質珍,限定風味小泡芙,store,親子,93.98,105.6,0.11,1093.64,0.914,0,1324,50.84,2640.0,True
2025-07-07,盛香珍X亙美質珍,分享派對包,event,親子,111.37,124.8,0.108,1432.52,1.002,1,1417,58.07,3120.0,True
2025-07-14,盛香珍X亙美質珍,跨界聯名禮盒,member,親子,115.82,144.0,0.196,1601.71,1.093,1,1813,70.38,3600.0,True
2025-07-21,盛香珍X亙美質珍,經典小泡芙,online,年輕族群,82.38,86.4,0.047,976.79,0.965,1,1346,42.39,2160.0,True
2025-07-28,盛香珍X亙美質珍,限定風味小泡芙,store,年輕族群,105.55,105.6,0.0,1102.42,1.089,1,1445,50.96,2640.0,True
2025-08-04,盛香珍X亙美質珍,分享派對包,event,年輕族群,119.05,124.8,0.046,1300.64,1.027,1,1509,58.72,3120.0,True
2025-08-11,盛香珍X亙美質珍,跨界聯名禮盒,member,年輕族群,114.24,144.0,0.207,1845.12,1.086,1,1926,69.18,3600.0,True
2025-08-18,盛香珍X亙美質珍,經典小泡芙,online,新客,84.81,86.4,0.018,500.0,1.068,1,1339,41.58,2160.0,True
2025-08-25,盛香珍X亙美質珍,限定風味小泡芙,store,新客,94.39,105.6,0.106,1631.2,0.973,1,1490,51.02,2640.0,True
